-1,0,0,1,0,0,1,-1,1,1,0,1,0,1,-1,0,-1,1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,4
1,1,0,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
-1,0,1,1,1,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,0,1,1,0,-1,0,-1,1,0,0,0,-1,0,-1,0,1,1,1,-1,1,-1,1,1,0,0,-1,0,-1,1,0,1,-1,-1,1,-1,1,0,0,-1,-1,-1,0456
1,0,1,0,0,-1,1,0,1,-1,0,1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,0,1,0,1,0,0,-1,1,0,-1,-1,1,1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
0,-1,0,1,-1,1,0,1,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,023
0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,-1,1,1,0,0,1,1,-1,0,0,0,-1,1,0,-1,-1,1,1,-1,-1,1,-1,-1,3
0,0,0,1,1,-1,0,0,1,-1,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,0,-1,-1,1,0,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
0,1,1,1,0,-1,0,1,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,1,0,0,1,0,0,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
0,0,1,0,1,1,1,0,1,0,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,012356
0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
1,1,1,0,0,1,0,0,0,1,-1,1,0,0,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,0,1,0,1,1,0,1,-1,1,1,0,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,1,0,1,0,0,1,1,1,1,0,1,0,1,-1,0,1,1,-1,0,1,-1,1,0,0,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,2
1,1,0,0,0,1,1,-1,1,0,-1,1,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1,0,0,1,0,1,0,0,0,1,1,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,34
1,1,0,1,0,0,0,1,0,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
0,0,1,1,0,1,0,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
1,0,0,1,0,0,-1,-1,0,1,1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,0,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03
0,0,0,1,0,0,0,1,1,0,-1,1,1,0,1,1,1,-1,1,0,0,1,0,-1,-1,0,-1,1,0,1,-1,-1,1,-1,-1,0,1,-1,-1,0,-1,-1,256
-1,0,0,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
0,1,0,1,1,1,0,0,0,1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,01
0,1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
0,1,0,0,1,1,1,1,0,1,0,1,-1,0,1,0,-1,0,-1,-1,0,0,-1,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
1,1,0,0,0,1,-1,-1,1,0,1,-1,0,-1,-1,0,1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,-1,1,0,0,0,1,0,-1,0,1,1,-1,0,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,-1,3
0,0,1,1,1,0,1,0,1,1,-1,0,0,1,0,-1,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,0,0,1,1,0,1,0,1,1,1,0,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,3
1,0,1,1,1,0,0,-1,0,0,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,345
1,0,0,0,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1,-1,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
0,1,0,0,0,1,1,1,0,-1,0,1,0,1,-1,-1,-1,0,0,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,4
0,0,1,0,1,0,1,0,1,-1,-1,1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1,0,1,0,-1,0,1,0,0,1,-1,-1,1,1,-1,-1,0,-1,-1,0,0,-1,-1,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
-1,1,-1,0,0,1,0,-1,1,-1,0,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,0,1,-1,0,0,-1,0,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01
1,1,0,1,0,0,0,1,-1,0,1,0,0,1,0,-1,0,1,1,0,0,0,-1,1,0,1,1,1,1,-1,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,13
0,0,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
0,1,1,1,0,1,0,0,0,1,0,0,1,1,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,01
0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,-1,1,-1,0,0,1,0,-1,1,-1,0,0,1,1,-1,0,-1,0,1,0,0,-1,0,-1,46
1,0,1,1,1,0,0,1,0,0,1,-1,1,0,1,1,0,0,-1,0,1,0,0,1,1,-1,1,0,1,0,1,0,-1,1,1,0,0,1,0,-1,0,0,4
0,0,1,1,0,0,0,1,1,1,-1,0,0,0,-1,1,1,-1,1,-1,1,-1,0,0,-1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,3
-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1,0,0,0,1,1,0,1,1,1,0,1,-1,0,1,1,0,-1,0,-1,0,0,1,-1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,23
1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,-1,1,0,1,0,1,1,-1,1,0,-1,1,0,0,-1,1,1,04
-1,0,0,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
-1,-1,0,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,0,1,0,0,0,1,1,0,1,0,1,1,0,-1,-1,1,0,0,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,5
1,-1,1,0,0,1,0,0,-1,0,0,1,1,0,1,-1,-1,0,0,1,-1,1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,0,1,0,1,0,0,-1,1,-1,1,0,0,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134
1,0,0,1,0,1,0,1,0,1,1,0,0,0,-1,1,1,0,1,0,1,-1,1,0,-1,-1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,4
0,0,1,0,1,1,0,1,-1,-1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
1,-1,0,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
0,1,1,0,1,1,0,0,1,0,1,0,-1,1,0,1,1,0,-1,-1,0,1,0,1,1,-1,-1,1,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,123456
1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,-1,1,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,02
0,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,0,0,1,0,1,1,-1,0,0,1,1,0,0,-1,1,0,0,0,1,1,-1,0,1,1,1,0,0,-1,1,1,0,1,-1,0,-1,-1,0,1,1,-1,0,015
0,1,0,1,0,1,1,-1,0,1,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,0,0,1,0,1,-1,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
1,0,1,0,0,1,0,1,1,1,0,-1,1,0,0,0,0,1,-1,1,1,1,1,0,-1,-1,0,1,0,0,1,-1,-1,0,0,-1,1,0,-1,-1,1,0,03
-1,0,0,1,0,1,1,-1,0,1,-1,0,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,1,0,1,0,0,1,1,-1,0,0,1,1,0,1,-1,-1,1,0,0,0,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,-1,4
1,0,0,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
1,0,0,1,1,0,-1,0,0,0,1,0,1,-1,1,-1,0,1,1,1,-1,-1,-1,1,0,-1,0,-1,-1,-1,0,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,-1,0,0,1,1,0,-1,06
1,-1,-1,0,-1,0,0,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
0,1,-1,1,-1,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,0,0,0,1,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,1,1,0,1,1,0,0,1,0,0,-1,0,1,1,-1,-1,0,-1,0,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1,0,0,1,0,1,0,0,1,1,-1,-1,0,1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,34
0,0,0,1,1,0,0,1,0,-1,1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,0,0,0,1,0,1,0,-1,0,-1,0,1,-1,0,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24
0,-1,0,1,1,0,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24
0,0,1,1,1,0,0,0,-1,1,0,1,-1,1,1,-1,0,0,1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,135
-1,0,0,1,1,0,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34
0,-1,0,0,-1,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
0,1,1,0,0,0,1,0,1,1,0,1,-1,-1,1,-1,0,0,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0123456
-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
0,1,0,0,1,0,1,1,0,1,0,-1,1,1,0,0,1,1,-1,1,0,1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,-1,-1,0,1,1,0,0,-1,-1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,5
0,0,0,1,-1,0,0,1,1,0,1,-1,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
0,1,0,0,1,0,0,1,0,-1,1,0,1,1,1,0,-1,0,-1,1,1,1,0,-1,1,-1,0,-1,0,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4
1,-1,0,1,0,0,1,1,-1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
0,1,1,0,0,1,0,1,0,0,0,1,-1,0,1,-1,1,0,1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1,0,1,0,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
1,0,-1,-1,0,1,-1,0,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2
0,1,0,1,0,1,-1,-1,1,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
0,0,1,-1,0,1,0,0,1,0,-1,1,0,1,1,-1,1,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,0,-1,-1,56
1,0,1,0,1,0,0,1,-1,1,0,1,0,0,0,-1,1,-1,-1,1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,3
0,1,1,1,0,0,1,-1,1,0,0,1,0,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,15
-1,1,0,1,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,-1,1,5
1,-1,0,1,1,0,1,0,-1,0,0,0,1,0,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
-1,1,0,0,1,0,0,-1,1,1,1,0,1,0,-1,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
-1,1,1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,-1,1,0,1,1,1,0,-1,0,0,0,1,1,1,-1,0,0,1,0,0,1,-1,-1,1,1,4
1,0,0,1,1,0,1,0,0,1,0,0,1,1,-1,1,-1,1,0,1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,126
1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,23
1,1,0,0,1,1,1,0,-1,1,0,-1,0,-1,1,-1,0,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,46
0,0,1,-1,0,0,1,1,1,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01246
1,1,0,0,1,0,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
-1,0,0,-1,1,0,0,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,0,1,1,1,0,0,-1,0,1,1,0,0,1,-1,0,0,0,1,1,-1,-1,1,1,0,0,0,-1,-1,1,0,0,1,-1,-1,-1,-1,0,1,-1,-1,-1,145
0,0,1,1,0,1,0,0,1,-1,0,1,1,1,1,0,-1,1,0,0,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,15
1,0,1,1,0,0,0,0,0,1,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,0,0,1,0,0,0,1,0,0,-1,-1,1,1,1,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,23
0,0,1,1,1,0,1,-1,1,0,0,0,1,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1,0,1,0,0,1,1,0,1,-1,-1,0,-1,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
-1,0,0,1,1,1,0,-1,1,0,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
0,1,1,0,1,0,0,1,1,0,0,-1,1,0,-1,0,0,1,-1,1,-1,-1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,14
0,1,0,1,0,0,0,0,1,1,0,-1,1,1,-1,0,1,0,-1,0,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
0,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
0,0,1,-1,0,1,0,0,1,1,-1,1,1,0,-1,0,1,-1,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,35
1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,-1,0,0,-1,0,1,1,3
1,1,0,1,0,0,1,0,1,0,1,0,0,1,-1,1,-1,1,1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,2
-1,0,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
